Logged,Captured,Device ID,Stats,Uptime,CPM0,CPM1,Latitude,Longitude,Altitude,Bat V,Bat SOC,Bat I,SNR,Temp C,Humid %,Press Pa,PMS PM 1.0,PMS PM 2.5,PMS PM 10.0,PMS # 0.3,PMS # 0.5,PMS # 1.0,PMS # 2.5,PMS # 5.0,PMS # 10.0,PMS # Secs,OPC PM 1.0,OPC PM 2.5,OPC PM 10.0,OPC # 0.38,OPC # 0.54,OPC # 1.0,OPC # 2.1,OPC # 5.0,OPC # 10.0,OPC # Secs
2016-11-14 02:21:49,2016-11-14T02:21:47Z,2043926292,,,32,,42.565041,-70.783829,34,3.7880,78.80,3.600,,22.31,40.13,1013.45,0,0,0,7191,1364,107,10,0,0,180,0.303752,0.354134,0.355569,378,118,9,0,0,0,180
2016-11-14 02:36:49,2016-11-14T02:36:47Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 02:51:49,2016-11-14T02:51:47Z,2043926292,,,38,,42.565041,-70.783829,34,3.7880,78.80,3.950,,22.25,39.63,1013.40,0,0,0,8091,1952,169,32,21,21,180,0.311915,0.364260,0.367654,403,110,13,1,0,0,180
2016-11-14 03:06:49,2016-11-14T03:06:47Z,2043926292,,,37,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 03:21:49,2016-11-14T03:21:47Z,2043926292,,,38,,42.565041,-70.783829,34,3.7880,78.80,3.400,,22.21,38.50,1013.18,0,0,0,8172,1754,58,18,0,0,180,0.269154,0.321787,0.323198,328,136,14,0,0,0,180
2016-11-14 03:36:49,2016-11-14T03:36:47Z,2043926292,,,31,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 03:51:49,2016-11-14T03:51:47Z,2043926292,,,29,,42.565041,-70.783829,34,3.7868,78.68,3.820,,22.18,39.31,1013.23,0,0,0,9657,1753,150,24,15,6,180,0.278611,0.323192,0.323950,375,123,10,0,0,0,180
2016-11-14 04:06:49,2016-11-14T04:06:47Z,2043926292,,,41,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 04:21:49,2016-11-14T04:21:47Z,2043926292,,,35,,42.565041,-70.783829,34,3.7852,78.52,3.590,,22.23,38.51,1013.20,0,0,0,9912,1597,127,3,3,3,180,0.271052,0.315160,0.315920,360,118,10,0,0,0,180
2016-11-14 04:36:49,2016-11-14T04:36:46Z,2043926292,,,34,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 04:51:49,2016-11-14T04:51:47Z,2043926292,,,30,,42.565041,-70.783829,34,3.7848,78.48,3.580,,22.20,40.02,1013.32,0,0,0,13788,1945,157,25,0,0,180,0.376205,0.439933,0.440900,401,159,11,0,0,0,180
2016-11-14 05:06:49,2016-11-14T05:06:47Z,2043926292,,,38,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 05:21:49,2016-11-14T05:21:47Z,2043926292,,,38,,42.565041,-70.783829,34,3.7840,78.40,3.620,,22.17,38.93,1013.35,0,0,0,8259,1847,160,38,24,0,180,0.403200,0.471304,0.473598,514,170,18,0,0,0,180
2016-11-14 05:36:49,2016-11-14T05:36:47Z,2043926292,,,37,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 05:51:49,2016-11-14T05:51:47Z,2043926292,,,35,,42.565041,-70.783829,34,3.7840,78.40,3.630,,22.18,38.51,1013.29,0,0,0,9606,2513,271,48,10,0,180,0.440270,0.529894,0.534500,516,223,19,1,0,0,180
2016-11-14 06:06:50,2016-11-14T06:06:47Z,2043926292,,,34,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 06:21:50,2016-11-14T06:21:47Z,2043926292,,,40,,42.565041,-70.783829,34,3.7820,78.20,3.870,,22.17,38.35,1013.27,0,0,0,9891,2445,162,26,18,0,180,0.483426,0.569668,0.572096,592,231,27,0,0,0,180
2016-11-14 06:36:49,2016-11-14T06:36:47Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 06:51:49,2016-11-14T06:51:46Z,2043926292,,,40,,42.565041,-70.783829,34,3.7820,78.20,3.590,,22.13,38.00,1013.52,0,0,0,11109,3051,253,30,0,0,180,0.628533,0.741379,0.749028,730,241,34,2,0,0,180
2016-11-14 07:06:49,2016-11-14T07:06:47Z,2043926292,,,33,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 07:21:50,2016-11-14T07:21:47Z,2043926292,,,38,,42.565041,-70.783829,34,3.7804,78.04,3.240,,22.13,37.54,1013.36,0,0,0,11502,3047,163,30,10,0,180,0.645454,0.757014,0.763731,829,250,28,2,0,0,180
2016-11-14 07:36:49,2016-11-14T07:36:47Z,2043926292,,,34,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 07:51:49,2016-11-14T07:51:47Z,2043926292,,,34,,42.565041,-70.783829,34,3.7796,77.96,4.020,,22.12,37.77,1013.34,0,0,0,12744,3421,210,49,21,0,180,0.630159,0.750355,0.753989,765,308,38,0,0,0,180
2016-11-14 08:06:49,2016-11-14T08:06:46Z,2043926292,,,40,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 08:21:50,2016-11-14T08:21:47Z,2043926292,,,32,,42.565041,-70.783829,34,3.7796,77.96,4.010,,22.10,37.66,1013.36,0,0,0,14550,4068,301,20,10,0,180,0.660928,0.779953,0.783433,846,286,29,0,0,0,180
2016-11-14 08:36:50,2016-11-14T08:36:47Z,2043926292,,,33,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 08:51:49,2016-11-14T08:51:47Z,2043926292,,,33,,42.565041,-70.783829,34,3.7796,77.96,3.410,,22.11,37.54,1013.40,0,0,0,13845,3899,278,0,0,0,180,0.713918,0.862293,0.868231,813,365,43,1,0,0,180
2016-11-14 09:06:49,2016-11-14T09:06:46Z,2043926292,,,38,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 09:21:49,2016-11-14T09:21:47Z,2043926292,,,38,,42.565041,-70.783829,34,3.7780,77.80,3.960,,22.09,36.85,1013.42,0,0,0,10629,2925,152,0,0,0,180,0.678389,0.804078,0.809910,794,312,29,1,0,0,180
2016-11-14 09:36:49,2016-11-14T09:36:46Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 09:51:49,2016-11-14T09:51:47Z,2043926292,,,43,,42.565041,-70.783829,34,3.7768,77.68,3.410,,22.09,36.64,1013.29,0,0,0,12774,3291,179,23,19,0,180,0.692763,0.812469,0.892331,855,325,22,2,1,0,180
2016-11-14 10:06:49,2016-11-14T10:06:46Z,2043926292,,,35,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 10:21:50,2016-11-14T10:21:47Z,2043926292,,,35,,42.565041,-70.783829,34,3.7760,77.60,3.590,,22.06,36.64,1013.35,0,0,0,16761,4387,323,46,10,10,180,0.771073,0.928237,0.935487,919,364,40,1,0,0,180
2016-11-14 10:36:49,2016-11-14T10:36:46Z,2043926292,,,37,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 10:51:49,2016-11-14T10:51:47Z,2043926292,,,41,,42.565041,-70.783829,34,3.7760,77.60,3.550,,22.07,37.56,1013.52,0,0,0,12249,3444,199,52,9,0,180,0.724000,0.865232,1.187444,940,331,36,3,1,0,180
2016-11-14 11:06:49,2016-11-14T11:06:46Z,2043926292,,,35,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 11:21:49,2016-11-14T11:21:46Z,2043926292,,,33,,42.565041,-70.783829,34,3.7756,77.56,3.690,,22.05,37.75,1013.59,0,0,0,13464,3631,263,36,27,0,180,0.707796,0.814691,0.816698,930,264,23,0,0,0,180
2016-11-14 11:36:49,2016-11-14T11:36:46Z,2043926292,,,33,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 11:51:49,2016-11-14T11:51:47Z,2043926292,,,37,,42.565041,-70.783829,34,3.7808,78.08,-11.470,,22.01,37.07,1013.76,0,0,0,12834,3403,329,40,9,0,180,0.756575,0.872748,0.875418,1040,257,35,0,0,0,180
2016-11-14 12:06:49,2016-11-14T12:06:47Z,2043926292,,,37,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 12:21:49,2016-11-14T12:21:46Z,2043926292,,,43,,42.565041,-70.783829,34,3.7844,78.44,-29.990,,22.10,37.04,1013.94,0,0,0,12003,3166,343,3,0,0,180,0.743640,0.871176,0.877326,834,299,32,1,0,0,180
2016-11-14 12:36:49,2016-11-14T12:36:46Z,2043926292,,,33,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 12:51:49,2016-11-14T12:51:46Z,2043926292,,,41,,42.565041,-70.783829,34,3.8160,81.60,-134.870,,22.17,36.94,1014.11,0,0,0,10734,3035,149,36,10,0,180,0.682146,0.791579,0.797205,887,214,35,1,0,0,180
2016-11-14 13:06:49,2016-11-14T13:06:46Z,2043926292,,,33,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 13:21:49,2016-11-14T13:21:46Z,2043926292,,,38,,42.565041,-70.783829,34,3.8192,81.92,-136.320,,22.17,36.16,1014.56,0,0,0,11742,3217,235,31,11,0,180,0.812050,0.968758,0.974510,906,363,28,1,0,0,180
2016-11-14 13:36:49,2016-11-14T13:36:46Z,2043926292,,,33,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 13:51:49,2016-11-14T13:51:47Z,2043926292,"uptime_min:10809 transmitted_bytes:57849 oneshots:721",10809,,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 13:52:03,2016-11-14T13:52:00Z,2043926292,,,32,,42.565041,-70.783829,34,3.8196,81.96,-130.740,,22.19,36.15,1014.73,0,0,0,11622,3256,214,49,20,10,180,0.774776,0.933779,1.043732,960,338,43,2,1,0,180
2016-11-14 14:06:48,2016-11-14T14:06:46Z,2043926292,,,34,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 14:21:49,2016-11-14T14:21:46Z,2043926292,,,31,,42.565041,-70.783829,34,3.8200,82.00,-129.820,,22.24,35.31,1014.44,0,0,0,12795,3478,184,28,0,0,180,0.876894,1.060376,1.074706,1005,422,49,4,0,0,180
2016-11-14 14:36:48,2016-11-14T14:36:46Z,2043926292,,,40,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 14:51:49,2016-11-14T14:51:47Z,2043926292,,,37,,42.565041,-70.783829,34,3.8204,82.04,-125.400,,22.27,34.48,1014.39,0,0,0,14472,3981,350,41,30,20,180,0.894557,1.078143,1.086812,1044,430,52,1,0,0,180
2016-11-14 15:06:49,2016-11-14T15:06:46Z,2043926292,,,39,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 15:21:49,2016-11-14T15:21:46Z,2043926292,,,37,,42.565041,-70.783829,34,3.8200,82.00,-115.790,,22.33,35.02,1013.90,0,0,0,10890,2640,149,20,0,0,180,0.775315,0.894140,0.908771,999,274,18,2,0,0,180
2016-11-14 15:36:49,2016-11-14T15:36:46Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 15:51:49,2016-11-14T15:51:46Z,2043926292,,,36,,42.565041,-70.783829,34,3.8240,82.40,-124.700,,22.31,35.31,1013.85,0,0,0,12291,3060,167,19,19,0,180,0.663242,0.805023,0.813042,788,322,42,2,0,0,180
2016-11-14 16:06:48,2016-11-14T16:06:46Z,2043926292,,,36,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 16:21:48,2016-11-14T16:21:46Z,2043926292,,,34,,42.565041,-70.783829,34,3.8236,82.36,-121.700,,22.34,35.44,1013.35,0,0,0,13458,3445,277,10,0,0,180,0.997790,1.441855,3.400423,1019,447,154,53,10,1,180
2016-11-14 16:36:49,2016-11-14T16:36:46Z,2043926292,,,37,,42.565041,-70.783829,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-11-14 16:51:49,2016-11-14T16:51:46Z,2043926292,,,36,,42.565041,-70.783829,34,3.8236,82.36,-116.070,,22.31,34.72,1013.19,0,0,0,16653,4071,343,81,31,0,180,0.900903,1.117829,1.166345,1033,403,81,8,0,0,180
